interval_start_utc,interval_end_utc,net_load,renewables,renewables_to_load_ratio,load.load,load.ae,load.aep,load.aps,load.atsi,load.bc,load.comed,load.dayton,load.deok,load.dom,load.dpl,load.duq,load.ekpc,load.jc,load.me,load.pe,load.pep,load.pjm_mid_atlantic_region,load.pjm_rto,load.pjm_southern_region,load.pjm_western_region,load.pl,load.pn,load.ps,load.reco,load_forecast.load_forecast,fuel_mix.coal,fuel_mix.gas,fuel_mix.hydro,fuel_mix.multiple_fuels,fuel_mix.nuclear,fuel_mix.oil,fuel_mix.solar,fuel_mix.storage,fuel_mix.wind,fuel_mix.other,fuel_mix.other_renewables
2024-02-02 16:00:00+00:00,2024-02-02 17:00:00+00:00,90777.57234999999,8289.583333333334,0.08577695064692216,96639.23901666666,1177.4751875,15699.582350000002,6166.2791725,8324.506166666668,3610.3078150000006,11444.977358333332,2161.690399166667,3025.5206883333335,13599.708416666666,2286.569285,1598.54537,1715.685774166667,2673.7321799999995,2007.9021316666667,4729.9910925,3424.7330049999996,32901.24009166667,96639.23901666666,13599.708416666666,48420.522275,5424.701075,2302.4349308333335,5216.628176666667,172.27164108333338,96143.08333333333,15463.75,44027.416666666664,1795.8333333333333,181.0,33340.166666666664,214.16666666666666,2841.9166666666665,0.0,3019.75,,632.0833333333334
2024-02-02 17:00:00+00:00,2024-02-02 18:00:00+00:00,89889.53333333334,8109.0,0.0847809039249791,95646.86666666668,1182.0588775,15568.521575,6090.226150000001,8450.533333333333,3540.610035,11270.852133333334,2130.7598233333333,3033.498136666667,13379.58918333333,2254.9959516666663,1585.5043125,1616.0778249999996,2673.7321799999995,1972.7508025,4707.914609166667,3361.2414625,32521.466075,95646.86666666668,13379.58918333333,48131.290675,5344.919903333334,2245.9495441666663,5163.9067125,170.15943325,95253.79166666667,14892.833333333334,43651.916666666664,1724.3333333333333,181.0,33392.25,211.25,2740.75,0.0,3016.5833333333335,,627.3333333333334
2024-02-02 18:00:00+00:00,2024-02-02 19:00:00+00:00,89352.99041666667,7873.416666666667,0.08298689533242486,94876.57375,1185.462875,15367.617825000001,6035.515798333333,8432.14475,3511.328939166667,11069.764966666668,2102.133055,3003.9653558333334,13491.200591666668,2236.5230925,1558.1673683333331,1520.00253,2673.7321799999995,1962.183503333333,4703.9864916666675,3308.8526191666674,32295.92756666667,94876.57375,13491.200591666668,47567.690958333325,5265.99243,2229.7306925,5164.6906625,167.60185925,94285.83333333333,14344.0,43851.25,1722.8333333333333,180.08333333333334,33412.583333333336,208.25,2462.5833333333335,0.0,3061.0,,627.0
2024-02-02 19:00:00+00:00,2024-02-02 20:00:00+00:00,88545.06161666667,7360.75,0.07860855506809791,93636.47828333334,1192.6117108333333,14944.565641666668,5972.034179166666,8315.137125,3483.702701666667,10913.965091666667,2050.0431241666665,2932.0057416666664,13499.491233333334,2248.8743266666665,1546.1895758333337,1348.8383791666665,2654.75609,1939.4426883333333,4671.8313358333335,3301.078758333333,32114.005733333328,93636.47828333334,13499.491233333334,46676.594849999994,5216.7027725,2190.1140108333334,5188.972910833333,166.56958841666665,93398.29166666667,13887.416666666666,43668.5,1635.9166666666667,180.91666666666666,33446.083333333336,209.83333333333334,2025.5,0.0,3065.9166666666665,,633.4166666666666
2024-02-02 20:00:00+00:00,2024-02-02 21:00:00+00:00,88176.14362499998,7418.666666666667,0.07964023923622468,93153.14362499998,1197.4922625000002,14802.3087,5939.633691666666,8135.685409166665,3501.287891666667,10754.16805,1999.067965,2874.1333983333334,13587.441241666667,2286.1264674999998,1537.1624849999998,1372.134975,2707.8527875,1947.7756725,4654.055349166666,3327.344264166666,32150.460000000003,93153.14362499998,13587.441241666667,46043.995350000005,5170.803979166666,2158.905153333333,5162.085169166668,166.1587055,93683.79166666667,13553.916666666666,43113.75,1815.9166666666667,181.91666666666666,33451.75,207.25,1872.5,0.0,3104.5,,625.75
2024-02-02 21:00:00+00:00,2024-02-02 22:00:00+00:00,90281.46644166666,8118.708333333333,0.08612345918665952,94250.92477499998,1221.2856808333333,14835.438391666665,6003.689475833333,8164.6349325,3626.669151666667,10756.249258333333,2007.7730616666668,2856.6247225,13997.047175,2345.488383333334,1550.5726808333332,1366.939335,2767.952679166667,1994.1257783333333,4694.280040000001,3414.3171166666666,32711.52753333333,94250.92477499998,13997.047175,46173.25826666667,5254.8526274999995,2162.8028441666665,5201.609936666667,169.330736,96105.0,13520.125,43252.0,3513.7083333333335,182.0,33478.583333333336,209.29166666666666,837.1666666666666,7.333333333333333,3132.2916666666665,,635.5416666666666
2024-02-02 22:00:00+00:00,2024-02-02 23:00:00+00:00,93959.02992499998,8623.25,0.08873229759034588,97191.11325833335,1281.3844783333334,15209.657566666667,6187.208643333334,8278.539741666667,3811.4837483333336,11035.644858333331,2059.7124808333333,2936.1919975,14592.087966666666,2439.493923333333,1575.558085,1400.4748833333333,2880.489014166667,2063.368580833333,4854.537829166667,3565.485456666667,33915.707675,97191.11325833335,14592.087966666666,47282.546566666664,5411.6317966666675,2199.588648333334,5400.1960575,176.41402641666664,98970.875,13935.625,44381.375,4748.791666666667,182.45833333333334,33497.041666666664,208.16666666666666,133.16666666666666,17.833333333333332,3098.9166666666665,,642.375
2024-02-02 23:00:00+00:00,2024-02-03 00:00:00+00:00,95950.361375,8355.916666666666,0.08431140560038486,99111.236375,1295.3344883333334,15701.550758333331,6298.210191666668,8394.544833333333,3861.668286666667,11467.268391666667,2129.864318333333,3044.5301566666662,14839.532433333334,2453.272849166666,1597.689214166667,1596.75219,2867.359429166667,2068.021131666667,4866.834159999999,3556.053404166667,34041.29505833334,99111.236375,14839.532433333334,48633.462883333326,5448.932916666668,2219.489725,5422.910051666667,177.5809500833333,99635.41666666667,14372.958333333334,45322.875,4547.375,183.0,33506.208333333336,203.25,13.541666666666666,20.0,3147.3333333333335,,647.6666666666666
2024-02-03 00:00:00+00:00,2024-02-03 01:00:00+00:00,95170.42583333333,7626.0,0.07742962467689261,98481.59249999998,1268.92842,15784.095383333331,6246.418105,8361.324916666666,3798.2678041666663,11384.964374999998,2126.6630383333336,3073.5034225,14725.924508333332,2415.3754583333334,1595.470693333333,1672.3305991666666,2845.6639199999995,2039.6226383333335,4756.085731666667,3474.239891666666,33511.121425,98481.59249999998,14725.924508333332,48571.69439166667,5387.832370833333,2191.5213083333333,5331.470300833334,173.58965441666666,98573.95833333333,14562.416666666666,45223.25,3661.9166666666665,182.54166666666666,33509.541666666664,200.0,13.0,17.25,3298.1666666666665,,652.9166666666666
2024-02-03 01:00:00+00:00,2024-02-03 02:00:00+00:00,94003.29536666664,6788.958333333333,0.0696644856499101,97436.1287,1243.1057666666666,15835.933375,6210.005588333333,8200.412026666667,3735.941964166667,11265.824066666668,2110.0493549999997,3060.0803408333336,14584.862433333334,2364.433885,1564.329064166667,1820.6086474999995,2769.5363924999997,2006.7665308333337,4651.403613333333,3369.7920850000005,32784.12751666667,97436.1287,14584.862433333334,48245.193333333336,5270.801220833333,2143.4257208333333,5225.836760833333,169.3618879166667,96708.54166666667,14484.333333333334,44859.333333333336,2706.7083333333335,182.0,33511.291666666664,201.375,13.458333333333334,7.583333333333333,3419.375,,649.4166666666666
